0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.791355	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.791355	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.791355	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
0.792161	0.772821
